t_gene	t_transcript	q_gene	q_transcript	orthology_class
ENSG00000180917	ENST00000434935	reg_2008	ENST00000434935.75	one2one
ENSG00000167578	ENST00000594800	reg_10795	ENST00000594800.48	one2one
ENSG00000167578	ENST00000357052	reg_10795	ENST00000357052.48	one2one
ENSG00000276581	ENST00000437823	reg_9680	ENST00000437823.5381	many2many
ENSG00000276581	ENST00000437823	reg_12953	ENST00000437823.5278	many2many
ENSG00000276581	ENST00000437823	reg_15310	ENST00000437823.5072	many2many
ENSG00000276581	ENST00000437823	reg_18017	ENST00000437823.7167	many2many
ENSG00000276581	ENST00000437823	reg_3129	ENST00000437823.1825	many2many
ENSG00000276581	ENST00000437823	reg_3062	ENST00000437823.4585	many2many
ENSG00000275969	ENST00000428649	reg_3062	ENST00000428649.1092	many2many
ENSG00000275969	ENST00000428649	reg_15446	ENST00000428649.7980	many2many
ENSG00000275969	ENST00000428649	reg_9680	ENST00000428649.5377	many2many
ENSG00000275969	ENST00000428649	reg_15310	ENST00000428649.1023	many2many
ENSG00000275969	ENST00000428649	reg_3129	ENST00000428649.1826	many2many
ENSG00000275969	ENST00000428649	reg_12953	ENST00000428649.5265	many2many
ENSG00000275969	ENST00000428649	reg_18017	ENST00000428649.7210	many2many
ENSG00000276040	ENST00000619167	reg_3129	ENST00000619167.1733	many2many
ENSG00000276040	ENST00000619167	reg_3062	ENST00000619167.2664	many2many
ENSG00000276040	ENST00000619167	reg_18017	ENST00000619167.7141	many2many
ENSG00000276040	ENST00000619167	reg_9680	ENST00000619167.5397	many2many
ENSG00000276040	ENST00000619167	reg_15310	ENST00000619167.2796	many2many
ENSG00000204849	ENST00000377647	reg_3062	ENST00000377647.1097	many2many
ENSG00000204849	ENST00000377647	reg_18017	ENST00000377647.7181	many2many
ENSG00000204849	ENST00000377647	reg_12953	ENST00000377647.79108	many2many
ENSG00000204849	ENST00000377647	reg_9680	ENST00000377647.5422	many2many
ENSG00000204849	ENST00000377647	reg_15310	ENST00000377647.1073	many2many
ENSG00000204849	ENST00000377647	reg_3129	ENST00000377647.417	many2many
ENSG00000185775	ENST00000332857	reg_12953	ENST00000332857.5277	many2many
ENSG00000185775	ENST00000332857	reg_9680	ENST00000332857.5405	many2many
ENSG00000185775	ENST00000332857	reg_18017	ENST00000332857.7197	many2many
ENSG00000185775	ENST00000332857	reg_3062	ENST00000332857.1043	many2many
ENSG00000185775	ENST00000332857	reg_3129	ENST00000332857.1893	many2many
ENSG00000185775	ENST00000332857	reg_15310	ENST00000332857.1030	many2many
ENSG00000177992	ENST00000325643	reg_15310	ENST00000325643.4664	many2many
ENSG00000177992	ENST00000325643	reg_12953	ENST00000325643.6509	many2many
ENSG00000177992	ENST00000325643	reg_3062	ENST00000325643.8342	many2many
ENSG00000177992	ENST00000325643	reg_9680	ENST00000325643.3769	many2many
ENSG00000177992	ENST00000325643	reg_3129	ENST00000325643.5132	many2many
ENSG00000197353	ENST00000359228	reg_3471	ENST00000359228.5	one2one
ENSG00000160062	ENST00000373510	reg_1315	ENST00000373510.1	one2one
ENSG00000281991	ENST00000615541	reg_9365	ENST00000615541.43	one2one
ENSG00000181927	ENST00000314612	reg_4372	ENST00000314612.17	one2many
ENSG00000181927	ENST00000314612	reg_8406	ENST00000314612.4048	one2many
ENSG00000181927	ENST00000641760	reg_4372	ENST00000641760.17	one2many
ENSG00000181927	ENST00000641760	reg_8406	ENST00000641760.4048	one2many
ENSG00000028528	ENST00000559844	reg_5020	ENST00000559844.45	one2one
ENSG00000028528	ENST00000261889	reg_5020	ENST00000261889.45	one2one
ENSG00000028528	ENST00000561026	reg_5020	ENST00000561026.45	one2one
ENSG00000124786	ENST00000648987	reg_16185	ENST00000648987.6	one2one
ENSG00000124786	ENST00000379660	reg_16185	ENST00000379660.6	one2one
ENSG00000124786	ENST00000644923	reg_16185	ENST00000644923.6	one2one
ENSG00000203910	ENST00000370375	reg_1234	ENST00000370375.1	one2one
ENSG00000143333	ENST00000367558	reg_17407	ENST00000367558.29	one2one
ENSG00000054148	ENST00000371661	reg_3351	ENST00000371661.10	one2one
ENSG00000054148	ENST00000247665	reg_3351	ENST00000247665.10	one2one
ENSG00000178187	ENST00000320129	reg_7344	ENST00000320129.4	one2one
ENSG00000178187	ENST00000519564	reg_7344	ENST00000519564.4	one2one
ENSG00000169184	ENST00000302326	reg_14932	ENST00000302326.63	one2one
ENSG00000166260	ENST00000571584	reg_11221	ENST00000571584.50	one2one
ENSG00000166260	ENST00000299335	reg_11221	ENST00000299335.50	one2one
ENSG00000071889	ENST00000369643	reg_17526	ENST00000369643.2	one2one
ENSG00000071889	ENST00000447601	reg_17526	ENST00000447601.2	one2one
ENSG00000071889	ENST00000393572	reg_17526	ENST00000393572.2	one2one
ENSG00000071889	ENST00000322269	reg_17526	ENST00000322269.2	one2one
ENSG00000071889	ENST00000369641	reg_17526	ENST00000369641.2	one2one
ENSG00000071889	ENST00000419205	reg_17526	ENST00000419205.2	one2one
ENSG00000071889	ENST00000359889	reg_17526	ENST00000359889.2	one2one
ENSG00000197054	ENST00000358987	None	None	one2zero
ENSG00000197054	ENST00000343949	None	None	one2zero
ENSG00000181588	ENST00000402693	reg_12281	ENST00000402693.61	one2one
ENSG00000145216	ENST00000306932	reg_8108	ENST00000306932.11	one2one
ENSG00000145216	ENST00000358575	reg_8108	ENST00000358575.11	one2one
ENSG00000145216	ENST00000337488	reg_8108	ENST00000337488.11	one2one
ENSG00000197953	ENST00000356517	reg_12490	ENST00000356517.3	one2one
ENSG00000092439	ENST00000560955	reg_8896	ENST00000560955.38	many2one
ENSG00000092439	ENST00000646667	reg_8896	ENST00000646667.38	many2one
ENSG00000288645	ENST00000676296	reg_8896	ENST00000676296.38	many2one
ENSG00000141447	ENST00000319481	reg_14822	ENST00000319481.14	one2one
ENSG00000095787	ENST00000375646	reg_1495	ENST00000375646.47	one2one
ENSG00000095787	ENST00000375664	reg_1495	ENST00000375664.47	one2one
ENSG00000095787	ENST00000354911	reg_1495	ENST00000354911.47	one2one
ENSG00000095787	ENST00000347934	reg_1495	ENST00000347934.47	one2one
ENSG00000064652	ENST00000261369	reg_16959	ENST00000261369.55	one2one
ENSG00000064652	ENST00000395451	reg_16959	ENST00000395451.55	one2one
ENSG00000064652	ENST00000513881	reg_16959	ENST00000513881.55	one2one
ENSG00000064652	ENST00000506996	reg_16959	ENST00000506996.55	one2one
ENSG00000105364	ENST00000253099	reg_120	ENST00000253099.61	one2one
ENSG00000105364	ENST00000307422	reg_120	ENST00000307422.61	one2one
ENSG00000105364	ENST00000393733	reg_120	ENST00000393733.61	one2one
ENSG00000105364	ENST00000590669	reg_120	ENST00000590669.61	one2one
ENSG00000104723	ENST00000509380	reg_16645	ENST00000509380.42	one2one
ENSG00000104723	ENST00000382020	reg_16645	ENST00000382020.42	one2one
ENSG00000104723	ENST00000506802	reg_16645	ENST00000506802.42	one2one
ENSG00000104723	ENST00000503731	reg_16645	ENST00000503731.42	one2one
ENSG00000119421	ENST00000373768	reg_13134	ENST00000373768.10	one2one
ENSG00000099860	ENST00000587345	reg_715	ENST00000587345.61	one2one
ENSG00000099860	ENST00000215631	reg_715	ENST00000215631.61	one2one
ENSG00000142619	ENST00000375460	reg_1040	ENST00000375460.1	one2one
ENSG00000110958	ENST00000262033	reg_1740	ENST00000262033.22	one2one
ENSG00000110958	ENST00000614328	reg_1740	ENST00000614328.22	one2one
ENSG00000110958	ENST00000448157	reg_1740	ENST00000448157.22	one2one
ENSG00000110958	ENST00000414274	reg_1740	ENST00000414274.22	one2one
ENSG00000164022	ENST00000673123	reg_7740	ENST00000673123.15	one2one
ENSG00000164022	ENST00000672337	reg_7740	ENST00000672337.15	one2one
ENSG00000164022	ENST00000671868	reg_7740	ENST00000671868.15	one2one
ENSG00000164022	ENST00000672328	reg_7740	ENST00000672328.15	one2one
ENSG00000164022	ENST00000358008	reg_7740	ENST00000358008.15	one2one
ENSG00000164022	ENST00000442366	reg_7740	ENST00000442366.15	one2one
ENSG00000164022	ENST00000394701	reg_7740	ENST00000394701.15	one2one
ENSG00000164022	ENST00000672341	reg_7740	ENST00000672341.15	one2one
ENSG00000164022	ENST00000673018	reg_7740	ENST00000673018.15	one2one
ENSG00000164022	ENST00000672911	reg_7740	ENST00000672911.15	one2one
ENSG00000164022	ENST00000672285	reg_7740	ENST00000672285.15	one2one
ENSG00000164022	ENST00000671960	reg_7740	ENST00000671960.15	one2one
ENSG00000001561	ENST00000321037	reg_16168	ENST00000321037.25	one2one
ENSG00000122254	ENST00000261374	reg_15714	ENST00000261374.92	one2one
ENSG00000163631	ENST00000295897	reg_7988	ENST00000295897.11	one2one
ENSG00000163631	ENST00000401494	reg_7988	ENST00000401494.11	one2one
ENSG00000163631	ENST00000509063	reg_7988	ENST00000509063.11	one2one
ENSG00000214491	ENST00000402034	None	None	one2zero
ENSG00000136875	ENST00000374199	reg_3314	ENST00000374199.10	one2one
ENSG00000136875	ENST00000374198	reg_3314	ENST00000374198.10	one2one
ENSG00000110717	ENST00000313468	reg_4571	ENST00000313468.17	one2one
ENSG00000145358	ENST00000273990	reg_3930	ENST00000273990.15	one2one
ENSG00000164300	ENST00000507668	reg_16742	ENST00000507668.4	one2one
ENSG00000164300	ENST00000509193	reg_16742	ENST00000509193.4	one2one
ENSG00000137955	ENST00000319942	reg_1159	ENST00000319942.1	one2one
ENSG00000117036	ENST00000368192	reg_12808	ENST00000368192.36	one2one
ENSG00000278845	ENST00000613675	reg_11378	ENST00000613675.24	one2one
ENSG00000278845	ENST00000619548	reg_11378	ENST00000619548.24	one2one
ENSG00000177542	ENST00000628067	reg_4208	ENST00000628067.31	one2one
ENSG00000177542	ENST00000531214	reg_4208	ENST00000531214.31	one2one
ENSG00000177542	ENST00000320230	reg_4208	ENST00000320230.31	one2one
ENSG00000171931	ENST00000395665	reg_6295	ENST00000395665.143	many2one
ENSG00000171931	ENST00000301938	reg_6295	ENST00000301938.143	many2one
ENSG00000171931	ENST00000308799	reg_6295	ENST00000308799.143	many2one
ENSG00000241322	ENST00000395906	reg_6295	ENST00000395906.24	many2one
ENSG00000241322	ENST00000395667	reg_6295	ENST00000395667.24	many2one
ENSG00000169131	ENST00000335815	reg_7367	ENST00000335815.1739	many2one
ENSG00000178338	ENST00000322434	reg_7367	ENST00000322434.4	many2one
ENSG00000106344	ENST00000223073	reg_15470	ENST00000223073.8	one2one
ENSG00000106344	ENST00000415472	reg_15470	ENST00000415472.8	one2one
ENSG00000274386	ENST00000536543	reg_1354	ENST00000536543.1	one2one
ENSG00000274386	ENST00000637012	reg_1354	ENST00000637012.1	one2one
ENSG00000105650	ENST00000594465	reg_12459	ENST00000594465.61	one2one
ENSG00000105650	ENST00000594617	reg_12459	ENST00000594617.61	one2one
ENSG00000105650	ENST00000447275	reg_12459	ENST00000447275.61	one2one
ENSG00000105650	ENST00000262805	reg_12459	ENST00000262805.61	one2one
ENSG00000110455	ENST00000263776	reg_17865	ENST00000263776.62	one2many
ENSG00000110455	ENST00000263776	reg_17982	ENST00000263776.73	one2many
ENSG00000203805	ENST00000398250	reg_15393	ENST00000398250.7	one2one
ENSG00000163939	ENST00000410007	reg_11734	ENST00000410007.19	one2one
ENSG00000163939	ENST00000296302	reg_11734	ENST00000296302.19	one2one
ENSG00000163939	ENST00000409057	reg_11734	ENST00000409057.19	one2one
ENSG00000163939	ENST00000409114	reg_11734	ENST00000409114.19	one2one
ENSG00000163939	ENST00000394830	reg_11734	ENST00000394830.19	one2one
ENSG00000163939	ENST00000356770	reg_11734	ENST00000356770.19	one2one
ENSG00000163939	ENST00000337303	reg_11734	ENST00000337303.19	one2one
ENSG00000163939	ENST00000409767	reg_11734	ENST00000409767.19	one2one
ENSG00000273173	ENST00000577949	reg_4968	ENST00000577949.38	one2many
ENSG00000273173	ENST00000338327	reg_3885	ENST00000338327.78280	one2many
ENSG00000273173	ENST00000338327	reg_4968	ENST00000338327.38	one2many
ENSG00000186106	ENST00000520311	reg_3405	ENST00000520311.5	one2one
ENSG00000186106	ENST00000520552	reg_3405	ENST00000520552.5	one2one
ENSG00000186106	ENST00000519597	reg_3405	ENST00000519597.5	one2one
ENSG00000186106	ENST00000335659	reg_3405	ENST00000335659.5	one2one
ENSG00000205457	ENST00000360260	reg_5751	ENST00000360260.66773	many2one
ENSG00000205457	ENST00000561509	reg_5751	ENST00000561509.66773	many2one
ENSG00000261509	ENST00000341305	reg_5751	ENST00000341305.66771	many2one
ENSG00000261509	ENST00000569741	reg_5751	ENST00000569741.66771	many2one
ENSG00000278848	ENST00000617705	reg_5751	ENST00000617705.66770	many2one
ENSG00000278848	ENST00000623042	reg_5751	ENST00000623042.66770	many2one
ENSG00000205456	ENST00000398664	reg_5751	ENST00000398664.65448	many2one
ENSG00000183632	ENST00000398682	reg_5751	ENST00000398682.65985	many2one
ENSG00000183632	ENST00000569420	reg_5751	ENST00000569420.65985	many2one
ENSG00000275034	ENST00000611321	reg_5751	ENST00000611321.66772	many2one
ENSG00000275034	ENST00000623491	reg_5751	ENST00000623491.66772	many2one
ENSG00000254772	ENST00000329251	reg_8231	ENST00000329251.17	one2one
ENSG00000133246	ENST00000423345	None	None	one2zero
ENSG00000159674	ENST00000431380	reg_4047	ENST00000431380.11	one2one
ENSG00000159674	ENST00000617421	reg_4047	ENST00000617421.11	one2one
ENSG00000159674	ENST00000290902	reg_4047	ENST00000290902.11	one2one
ENSG00000189167	ENST00000345108	reg_16502	ENST00000345108.9	one2one
ENSG00000189167	ENST00000533490	reg_16502	ENST00000533490.9	one2one
ENSG00000163510	ENST00000410053	reg_3429	ENST00000410053.20	one2one
ENSG00000269556	ENST00000611119	reg_17757	ENST00000611119.2	one2one
ENSG00000269556	ENST00000600449	reg_17757	ENST00000600449.2	one2one
ENSG00000188784	ENST00000375116	reg_10482	ENST00000375116.1	one2one
ENSG00000073754	ENST00000368174	reg_12814	ENST00000368174.36	one2one
ENSG00000171487	ENST00000390649	reg_2167	ENST00000390649.100	one2one
ENSG00000171487	ENST00000621651	reg_2167	ENST00000621651.100	one2one
ENSG00000212807	ENST00000391496	reg_9718	ENST00000391496.516	many2one
ENSG00000212807	ENST00000641810	reg_9718	ENST00000641810.516	many2one
ENSG00000221970	ENST00000408951	reg_9718	ENST00000408951.8	many2one
ENSG00000221970	ENST00000641044	reg_9718	ENST00000641044.8	many2one
ENSG00000286237	ENST00000652409	reg_17613	ENST00000652409.210	many2one
ENSG00000198908	ENST00000447531	reg_17613	ENST00000447531.210	many2one
ENSG00000198908	ENST00000448867	reg_17613	ENST00000448867.210	many2one
ENSG00000198908	ENST00000361229	reg_17613	ENST00000361229.210	many2one
ENSG00000198908	ENST00000457056	reg_17613	ENST00000457056.210	many2one
ENSG00000198908	ENST00000372735	reg_17613	ENST00000372735.210	many2one
ENSG00000100350	ENST00000397224	reg_13923	ENST00000397224.51	one2one
ENSG00000100350	ENST00000216187	reg_13923	ENST00000216187.51	one2one
ENSG00000100350	ENST00000397223	reg_13923	ENST00000397223.51	one2one
ENSG00000151893	ENST00000369151	reg_9735	ENST00000369151.7	one2one
ENSG00000131876	ENST00000254193	reg_8897	ENST00000254193.53	one2one
ENSG00000132906	ENST00000333868	reg_10128	ENST00000333868.1	one2one
ENSG00000132906	ENST00000546424	reg_10128	ENST00000546424.1	one2one
ENSG00000132906	ENST00000375890	reg_10128	ENST00000375890.1	one2one
ENSG00000169217	ENST00000569466	reg_15628	ENST00000569466.43	one2one
ENSG00000169217	ENST00000305596	reg_15628	ENST00000305596.43	one2one
ENSG00000122376	ENST00000298784	reg_15028	ENST00000298784.7	one2one
ENSG00000122376	ENST00000298786	reg_15028	ENST00000298786.7	one2one
ENSG00000155287	ENST00000370495	reg_10020	ENST00000370495.7	one2one
ENSG00000284526	ENST00000640006	reg_6621	ENST00000640006.24	one2one
ENSG00000109103	ENST00000301032	reg_11112	ENST00000301032.80	one2one
ENSG00000109103	ENST00000335765	reg_11112	ENST00000335765.80	one2one
ENSG00000160714	ENST00000292211	reg_12761	ENST00000292211.36	one2one
ENSG00000107147	ENST00000630792	reg_3049	ENST00000630792.10	one2one
ENSG00000107147	ENST00000487664	reg_3049	ENST00000487664.10	one2one
ENSG00000107147	ENST00000491806	reg_3049	ENST00000491806.10	one2one
ENSG00000107147	ENST00000631073	reg_3049	ENST00000631073.10	one2one
ENSG00000107147	ENST00000371757	reg_3049	ENST00000371757.10	one2one
ENSG00000107147	ENST00000488444	reg_3049	ENST00000488444.10	one2one
ENSG00000107147	ENST00000675399	reg_3049	ENST00000675399.10	one2one
ENSG00000107147	ENST00000486577	reg_3049	ENST00000486577.10	one2one
ENSG00000107147	ENST00000628528	reg_3049	ENST00000628528.10	one2one
ENSG00000107147	ENST00000674572	reg_3049	ENST00000674572.10	one2one
ENSG00000107147	ENST00000675090	reg_3049	ENST00000675090.10	one2one
ENSG00000107147	ENST00000263604	reg_3049	ENST00000263604.10	one2one
ENSG00000107147	ENST00000490355	reg_3049	ENST00000490355.10	one2one
ENSG00000107147	ENST00000676421	reg_3049	ENST00000676421.10	one2one
ENSG00000278662	ENST00000619556	reg_12833	ENST00000619556.3775	many2one
ENSG00000278662	ENST00000610657	reg_12833	ENST00000610657.3775	many2one
ENSG00000184206	ENST00000422563	reg_12833	ENST00000422563.3929	many2one
ENSG00000184206	ENST00000510439	reg_12833	ENST00000510439.3929	many2one
ENSG00000261794	ENST00000566740	reg_12833	ENST00000566740.3475	many2one
ENSG00000277865	ENST00000620691	reg_12833	ENST00000620691.6658	many2one
ENSG00000179938	ENST00000567927	reg_12833	ENST00000567927.2015	many2one
ENSG00000159289	ENST00000290438	reg_12833	ENST00000290438.1805	many2one
ENSG00000277322	ENST00000619213	reg_12833	ENST00000619213.6694	many2one
ENSG00000167195	ENST00000300576	reg_12833	ENST00000300576.2630	many2one
ENSG00000261739	ENST00000562295	reg_12833	ENST00000562295.3380	many2one
ENSG00000232653	ENST00000448387	reg_12833	ENST00000448387.3433	many2one
ENSG00000232653	ENST00000569659	reg_12833	ENST00000569659.3433	many2one
ENSG00000197978	ENST00000618348	reg_12833	ENST00000618348.2619	many2one
ENSG00000249931	ENST00000512626	reg_12833	ENST00000512626.2168	many2one
ENSG00000206127	ENST00000509311	reg_12833	ENST00000509311.2023	many2one
ENSG00000174450	ENST00000312015	reg_12833	ENST00000312015.6988	many2one
ENSG00000188626	ENST00000563027	reg_12833	ENST00000563027.3451	many2one
ENSG00000175265	ENST00000359187	reg_12833	ENST00000359187.4353	many2one
ENSG00000175265	ENST00000432566	reg_12833	ENST00000432566.4353	many2one
ENSG00000183629	ENST00000525590	reg_12833	ENST00000525590.3347	many2one
ENSG00000153684	ENST00000526619	reg_12833	ENST00000526619.3321	many2one
ENSG00000153684	ENST00000532622	reg_12833	ENST00000532622.3321	many2one
ENSG00000178115	ENST00000562783	reg_12833	ENST00000562783.2021	many2one
ENSG00000186399	ENST00000327271	reg_12833	ENST00000327271.2006	many2one
ENSG00000215252	ENST00000342314	reg_12833	ENST00000342314.2301	many2one
ENSG00000215252	ENST00000438958	reg_12833	ENST00000438958.2301	many2one
ENSG00000215186	ENST00000421285	reg_12833	ENST00000421285.2403	many2one
ENSG00000261247	ENST00000569052	reg_12833	ENST00000569052.2173	many2one
ENSG00000167110	ENST00000611957	reg_12833	ENST00000611957.10	many2one
ENSG00000167110	ENST00000421699	reg_12833	ENST00000421699.10	many2one
ENSG00000140478	ENST00000618219	reg_12833	ENST00000618219.1618	many2one
ENSG00000140478	ENST00000434739	reg_12833	ENST00000434739.1618	many2one
ENSG00000163125	ENST00000401000	reg_1101	ENST00000401000.1	one2one
ENSG00000163125	ENST00000369068	reg_1101	ENST00000369068.1	one2one
ENSG00000206102	ENST00000382822	None	None	one2zero
